account.length,voice.messages,intl.mins,intl.calls,intl.charge,day.mins,day.calls,day.charge,eve.mins,eve.calls,eve.charge,night.mins,night.calls,night.charge,customer.calls,voice.plan,intl.plan,state,churn,area_area_code_408,area_area_code_415,area_area_code_510
1.5388503395834925,-0.5740445893502946,-1.8171087058309363,2.0399619722948046,-1.8162836417555226,2.6978720893295085,-1.6838408846922401,2.6968228986605753,2.341207214822849,-0.1626291451092034,2.3340177876074666,-0.7939968455435973,1.4229318771125432,-0.7927050896082125,1.819941927403278,0,0,34,1,0,1,0
-0.3846556389951915,1.4335723004269074,1.3133186040879854,-0.16798024380053325,1.3188757203960286,0.2999927770017868,1.9834149381298873,0.29981693519461666,1.6040327221332187,-0.5179917222168737,1.6000534693921729,-2.217678146383756,-1.2628587554139628,-2.217070562509133,-0.4395082481482912,1,0,13,0,1,0,0
-0.1821813254605932,-0.5740445893502946,-0.8108999276427118,-0.6095686870196009,-0.8080605869666977,0.19366907353801346,0.7100622218722041,0.1933565054985554,0.35143541341669354,0.5480960091061372,0.3502036878945658,-1.412988715474101,1.0682048124392312,-1.4139236759201406,1.368051892292964,0,0,46,0,0,0,1
-0.6124392417216147,1.8797093870440633,-0.10282708373247935,0.27360819941853437,-0.10368557608683346,0.1750157922285796,-1.7347749933425476,0.17469849204666815,0.24355621936455307,-1.7871437833156962,0.2423367273900816,-0.6921626992001919,0.4094259780459372,-0.6906477504283961,-0.4395082481482912,1,0,45,0,0,0,1
-0.688367109297089,-0.5740445893502946,1.0151826698099926,-1.0511571302386684,1.0150276764870676,0.8222846536659347,-0.5123563857351717,0.8222413118474536,-0.8212513811871347,-0.6195238871047795,-0.8199183401866842,-0.15104400000288012,-1.3135340503672932,-0.14930012521371627,-0.4395082481482912,0,0,43,0,0,1,0
1.1845202908979455,-0.5740445893502946,0.12077486697601492,-0.16798024380053325,0.1172948194833195,-0.47038774107783166,0.8628645478231262,-0.47064926734801305,0.78095442677244,-0.36569347488501497,0.7769816620644806,0.16843567479996052,1.6763083518791948,0.17018371917527542,-1.3432883183689188,0,0,9,0,0,1,0
-0.5871299525297898,-0.5740445893502946,-1.7053077304766893,0.715196642637602,-1.7057934439704456,-2.19954691846235,-0.563290494385479,-2.2003568673582476,-0.6134840444941223,1.0557568335456662,-0.6135641548737586,0.18440965854010222,-1.8202869999005962,0.18349554602481644,1.819941927403278,0,0,5,1,1,0,0
0.754262374636924,-0.5740445893502946,-0.2891620426562247,2.702344637123406,-0.2832321474875836,0.050038807455372994,0.6081940045715896,0.049580048898719684,-2.5513140117270248,-0.06109698022129759,-2.5457897082584275,-0.3706862764298331,-1.1108328705539718,-0.37116390603940475,-1.3432883183689188,0,0,3,0,0,1,0
0.273385879992253,-0.5740445893502946,-0.9599678947817079,0.715196642637602,-0.959984608921178,-1.3041894156095248,0.14978702671882357,-1.3047722216676694,-1.2647547345126027,0.09120126711056112,-1.2631108518246728,-0.2149399349634486,0.2574000931859463,-0.21585925946142298,0.46427182207233647,0,0,40,0,0,1,0
0.8048809530205736,-0.5740445893502946,0.00897389162176811,-1.0511571302386684,0.006804621698242716,-1.850730557975937,-0.716092820336401,-1.8513422627876546,0.8908313836773983,-1.431781206208026,0.8871935564929748,0.731518601639967,0.7641530427192493,0.733717722472524,-1.3432883183689188,0,0,45,0,0,0,1
1.8678710990772147,-0.5740445893502946,1.9468574644287193,0.27360819941853437,1.9541943576602203,-1.0449088054083944,-1.2254339068394742,-1.0457550937473552,1.5281177337261576,0.5988620915500901,1.5226706498998261,1.005073073189899,0.7641530427192493,1.0043915350798636,1.368051892292964,0,0,29,0,0,1,0
-1.0933157363662855,2.3258464736612194,-0.2891620426562247,-0.6095686870196009,-0.2832321474875836,0.6096372467383886,0.7609963305225115,0.6093204524553312,-0.1899583196968285,0.5988620915500901,-0.19147604855186506,-0.35271554472217376,0.7641530427192493,-0.35341480357334926,-1.3432883183689188,1,0,50,0,1,0,0
-1.16924360394176,-0.5740445893502946,1.6487215301507265,-0.16798024380053325,1.650346313751259,-0.8583759923140555,-1.3782362327903963,-0.004198931050836918,-0.9011618952998317,-0.010330897777344687,-0.8996460936030418,-1.9620944065414834,-1.617585820087275,-1.9641458523678479,1.368051892292964,0,0,26,0,1,0,0
-2.0297594364638027,-0.5740445893502946,-1.481705779768195,0.715196642637602,-1.4848130484002924,0.18061177662140998,0.45539167862066754,0.18018614306192876,1.1505405545436636,-0.8225882168805911,1.1474812220581425,-0.3766765203323866,0.10537420832595538,-0.37560118165591844,-1.3432883183689188,0,0,24,0,0,1,0
-1.2957900499008839,-0.5740445893502946,0.30710982589976027,-1.492745573457736,0.3106526656072039,-1.1381752119555637,0.8628645478231262,-1.13904516100679,0.2895047649793535,0.4465638442182314,0.2868904719462818,-0.4325854634228839,-0.5027293311140083,-0.4332857646705978,-0.4395082481482912,0,0,11,0,0,0,1
1.0579738449388214,-0.5740445893502946,1.4623865712269812,0.715196642637602,1.4569884676273748,-1.7817134171310316,-0.257685842483635,-1.7821978599953674,-1.2767413116295079,-1.888675948203602,-1.2748355214447256,1.0010795772548637,2.4364377761791496,0.9999542594633499,0.46427182207233647,0,0,14,0,0,1,0
-0.6377485309134394,-0.5740445893502946,0.00897389162176811,0.27360819941853437,0.006804621698242716,0.853995231891972,0.25165524401943823,0.8540696877359668,0.017809016996183816,0.34503167933032564,0.017223070685071423,0.9152194146516001,-0.09732697148736584,0.9156460227495886,-0.4395082481482912,0,0,30,0,0,0,1
1.8172525206935652,-0.5740445893502946,0.8661147026709963,2.4815504155138726,0.8631036545325872,0.5909839654289548,1.0666009824243554,0.590662439003444,-2.7185267625078433,0.7511603388819488,-2.709935082939164,1.8556877073524627,-1.1108328705539718,1.8563484534505075,1.368051892292964,0,0,18,0,1,0,0
-2.232233749998401,-0.5740445893502946,0.5679787683930041,-0.6095686870196009,0.573066885346761,1.2923473426636676,0.9137986564734335,1.2919842387537865,1.0346703090802531,0.9542246686577605,1.0302345258576164,1.5941137236076364,-0.5027293311140083,1.594549192076195,-0.4395082481482912,0,0,3,1,1,0,0
-1.0933157363662855,1.2848599382211887,-0.7363659440732132,-0.16798024380053325,-0.7390042133510244,-0.0656115366631167,-0.30861995113394236,-0.0656606224217592,-0.11204556843694881,-1.2794829588761671,-0.1117482951355074,0.2622828292732947,0.8148283376725797,0.26336650712206416,-1.3432883183689188,1,0,36,0,1,0,0
-0.7136763984889137,2.1771341114555005,1.6487215301507265,0.715196642637602,1.650346313751259,0.7402102159044256,-1.021697472238245,0.7399265466185403,0.3334555477413372,0.09120126711056112,0.3314442165024812,-0.9497431870099817,-1.4655599352272841,-0.9480097361861948,1.368051892292964,1,0,10,0,0,1,0
-1.6248108093946063,1.6566408437354854,1.5741875465812287,0.715196642637602,1.5812899401355858,-0.6345366166008493,1.4231397429765067,-0.63527879780584,-0.7613184956026119,-1.0256525466564026,-0.7612949920864212,-1.418978959376654,0.4601012729992675,-1.4183609515366542,-1.3432883183689188,1,0,0,0,1,0,0
-0.5618206633379651,-0.5740445893502946,-0.10282708373247935,0.27360819941853437,-0.10368557608683346,-0.923662476897074,-1.8366432106431623,-0.9239292412085632,0.46131237032165195,0.8019264213259018,0.45807064839904993,0.5478177886283337,0.4094259780459372,0.5473521465789457,-0.4395082481482912,0,0,19,0,0,1,0
0.9061181097878728,1.8797093870440633,0.08350787519126598,0.715196642637602,0.0896722700370503,0.43989238682254067,0.30258935266974557,0.43920327098224293,-0.2598800195454384,-0.06109698022129759,-0.25947913234816994,-1.9700813984115542,0.3587506830926069,-1.9685831279843617,1.368051892292964,1,1,0,0,0,1,0
1.235138869281595,-0.5740445893502946,0.30710982589976027,2.0399619722948046,0.3106526656072039,-0.7445909763265092,-0.30861995113394236,-0.7450318181110578,1.4222363025268339,-0.4164595573289679,1.4171486233193529,-0.24089765854117906,0.4094259780459372,-0.24248291316050505,-0.4395082481482912,0,0,31,0,1,0,0
-0.05563487950146925,-0.5740445893502946,-0.32642903444097365,-1.0511571302386684,-0.324665971656987,-1.0076022427895266,0.09885291806851625,-1.008439066843581,-0.6754146929314624,-0.7718221344366382,-0.674532436898032,-0.25088139837876783,1.7776589417858555,-0.2513574643935332,1.368051892292964,0,0,10,0,1,0,0
0.8808088205960479,2.474558835866938,1.6114545383659777,2.702344637123406,1.608912489581855,-0.13462867750802227,-0.7670269289867083,-0.13480502521404636,0.06575532546380213,0.34503167933032564,0.06412174916528167,-1.5607480650704146,-1.1108328705539718,-1.5603537712650948,-1.3432883183689188,1,1,20,1,1,0,0
-1.6754293877782558,-0.5740445893502946,-0.10282708373247935,-0.16798024380053325,-0.10368557608683346,-1.0355821647536774,-0.9198292549376303,-1.0358773219198856,1.6300036392198456,-0.11186306266525049,1.6258477425562885,2.2190958374406935,-1.1108328705539718,2.2202050540046367,0.46427182207233647,0,0,2,0,0,0,1
1.5135410503916678,-0.5740445893502946,-0.4009630180104722,-0.16798024380053325,-0.4075336199957946,-1.7630601358215978,-1.174499798189167,-1.7635398465434802,-0.7053811357237237,0.49732992666218434,-0.7050165779101686,-0.4365789593579192,-0.4013787412073477,-0.43772304028711145,1.368051892292964,0,0,13,0,0,1,0
-0.9161507120235121,-0.5740445893502946,-2.525181549741169,-0.6095686870196009,-2.5206586526353862,-0.4909063505182088,-1.6838408846922401,-0.49150234120600456,0.5032653902308183,0.9034585862138075,0.5002794590312393,1.2965982764474915,-0.7054305109273294,1.2972517257697724,-0.4395082481482912,0,0,48,0,0,0,1
-1.042697157982636,1.5079284815297667,-0.6618319605037154,0.27360819941853437,-0.6561365650122174,-1.1083299618604694,-0.1558176251830204,-1.1094118455243813,0.24755174507018768,-0.4164595573289679,0.24702659523810255,-0.7440781463556534,0.8148283376725797,-0.7438950578265613,0.46427182207233647,1,0,37,0,1,0,0
-0.8908414228316873,-0.5740445893502946,1.0897166533794906,0.27360819941853437,1.084084050102741,0.5779266685123513,1.0156668737740482,0.5774920765668181,-0.7593207327497946,1.106522915989619,-0.7589500581624107,-1.3111545691306956,0.9161789275792402,-1.311866336740324,1.368051892292964,0,0,22,0,0,1,0
1.0579738449388214,-0.5740445893502946,-1.071768870135955,0.27360819941853437,-1.0704748067062548,0.12465193269310841,1.6778102862280433,-0.004198931050836918,-1.3186943315386737,-1.33024904132012,-1.3170443320769147,0.8353494959508899,1.372256582159213,0.8357750616523408,0.46427182207233647,0,0,8,0,1,0,0
0.4758601935268513,-0.5740445893502946,-0.5500309851494679,-0.6095686870196009,-0.5456463672271407,-0.39577461584009627,0.7100622218722041,-0.3960172135404649,0.6131423471357766,0.8526925037698546,0.6104913534597335,-1.1414309918916865,-0.45205403616067796,-1.1432498633128003,1.819941927403278,0,0,13,1,0,1,0
-0.08094416869329404,1.2105037571183295,0.2698428341150113,-0.6095686870196009,0.2692188414378004,-0.8788946017544332,1.779678503528658,-0.8800280330864759,0.3314577848885193,-2.1425063604233663,0.3290992825784711,-2.591070016309576,-1.0601575756006416,-2.5898017142962897,-0.4395082481482912,1,0,50,0,0,1,0
-1.2198621823254097,-0.5740445893502946,-0.922700902996959,0.27360819941853437,-0.9185507847517745,0.21605301110933442,0.4044575699703602,0.2153071095595985,1.3822810454704852,-0.2133952275531563,1.3772847466111737,0.7275251057049317,-0.6547552159739992,0.7292804468560102,1.368051892292964,0,0,12,0,1,0,0
-1.0173878687908113,-0.5740445893502946,-1.2953708208444497,-0.6095686870196009,-1.291455202276408,0.7514021846900858,-2.1931819711953136,0.7509018486490622,0.2095942508666565,0.7511603388819488,0.20716271852992413,0.9711283577420974,1.4736071720658737,0.9733306057642679,-0.4395082481482912,0,0,15,0,1,0,0
-2.2828523283820505,-0.5740445893502946,0.4189108012540077,0.715196642637602,0.4211428633922807,0.10786397951461783,0.6081940045715896,0.10774914966048531,-0.20793818537218542,-1.7363777008717434,-0.20789058601993793,1.6460291707630985,-2.1750140645739084,1.6477964994743608,0.46427182207233647,0,0,45,0,1,0,0
-0.10625345788511883,-0.5740445893502946,-0.36369602622572256,0.27360819941853437,-0.36609979582639113,-0.3752560063997191,0.8628645478231262,-0.3762616698855257,1.3363324998556843,-1.6856116184277903,1.3327310020549734,0.5617950244009579,-1.617585820087275,0.5606639734284867,0.46427182207233647,0,0,44,0,0,1,0
-0.3340370606115419,-0.5740445893502946,-0.21462805908672683,-0.6095686870196009,-0.21417577387191025,-0.5468661944465104,-0.868895146287323,-0.5474763815616654,0.38140185620895495,0.8019264213259018,0.37834289498269225,0.07059502439159046,1.372256582159213,0.0725636556119722,1.819941927403278,0,0,50,1,0,1,0
-0.48589279576249067,-0.5740445893502946,-0.028293100162981488,-0.6095686870196009,-0.034629202471160775,-0.08986080236538092,-1.6838408846922401,-0.08980628688890702,0.9727396606429132,-0.7718221344366382,0.9692662438333434,1.394438926855861,-0.09732697148736584,1.3948717893330758,-0.4395082481482912,0,0,15,0,1,0,0
1.0326645557469967,-0.5740445893502946,-0.8481669194274607,-1.0511571302386684,-0.8494944111361011,-0.9964102740038662,-0.10488351653271306,-0.9974637648130591,-0.41170999635956257,-1.9394420306475548,-0.4118998374088535,-1.1893529431121121,1.4229318771125432,-1.1876226194779382,-0.4395082481482912,0,0,5,0,0,1,0
0.526478771910501,1.6566408437354854,-1.6680407386919403,-0.6095686870196009,-1.664359619801042,0.33729933962065445,1.4740738516268141,0.33713296209839033,-2.5033677032594066,-1.1779507939882614,-2.498891029778217,-0.38266676423494006,-1.1615081655073023,-0.38447573288894576,1.368051892292964,1,0,5,1,1,0,0
-0.8149135552562129,-0.5740445893502946,0.6797797437472509,-0.6095686870196009,0.6835570831318377,-0.5879034133272646,-1.5310385587413182,-0.5880849990745962,0.916802300764025,2.7564205954180885,0.9129878296570905,-1.4089952195390651,0.15604950327928568,-1.4094864003036267,1.368051892292964,0,0,48,0,0,1,0
0.6277159286778001,-0.5740445893502946,0.642512751962502,1.5983735290757373,0.6421232589624343,0.9136857320821606,0.14978702671882357,0.9133363187007844,-0.4636518305328155,1.3095872457654307,-0.46348838373708506,-0.22093017886600153,-0.24935285634735677,-0.22029653507793667,-0.4395082481482912,0,0,36,0,1,0,0
1.8678710990772147,-0.5740445893502946,0.4189108012540077,-0.16798024380053325,0.4211428633922807,0.21978366737122096,-0.1558176251830204,0.21969723037180713,-0.6134840444941223,-0.3149273924410621,-0.6135641548737586,-0.6741919674925321,-2.327039949433899,-0.672898647962341,-0.4395082481482912,0,0,13,0,1,0,0
0.39993232595137695,1.9540655681469228,0.4934447848235056,-0.6095686870196009,0.49019923700795337,1.6467596875429114,-0.868895146287323,1.64648649433964,-0.4476697277102764,2.121844564868677,-0.44707384626901137,-0.680182211395085,0.3080753881392766,-0.6817731991953683,0.46427182207233647,1,0,4,0,0,1,0
-0.6630578201052642,1.8797093870440633,1.6114545383659777,-0.6095686870196009,1.608912489581855,0.24962891746631502,-0.46142227708486433,0.24933054585421632,0.9088112493527553,-0.2133952275531563,0.9059530278850594,-1.2452618862026095,-0.4013787412073477,-1.2453072024926173,0.46427182207233647,1,0,23,0,0,0,1
1.235138869281595,1.5079284815297667,0.8661147026709963,-0.6095686870196009,0.8631036545325872,0.007136260443674916,-0.41048816843455704,0.006776370979684638,-0.25588449383980316,-1.837909865759649,-0.2571341984241591,1.3005917723825269,-2.3777152443872294,1.301689001386286,1.368051892292964,1,0,41,0,1,0,0
-1.5741922310109566,-0.5740445893502946,-0.7736329358579629,0.715196642637602,-0.7804380375204285,-0.9162011643733009,-0.10488351653271306,-0.9173440599902499,-0.7533274441913421,-0.1626291451092034,-0.7519152563903793,-0.8259448130238812,0.3080753881392766,-0.8282032945403227,0.46427182207233647,0,0,27,0,1,0,0
-1.5235736526273072,2.474558835866938,-1.518972771552944,0.27360819941853437,-1.5262468725696963,-0.6009607102438687,-1.3273021241400889,-0.6012553615112225,-0.6214750959053922,-0.6195238871047795,-0.62059895664579,0.2742633170784011,0.10537420832595538,0.27224105835509227,0.46427182207233647,1,0,47,0,0,1,0
-1.4476457850518327,-0.5740445893502946,-0.36369602622572256,-0.16798024380053325,-0.36609979582639113,1.327788577151592,0.25165524401943823,1.3282027354545083,0.24355621936455307,0.1927334319984669,0.2423367273900816,-0.849905788634094,-1.6682611150406053,-0.8503896726228919,-1.3432883183689188,0,1,50,0,0,1,0
0.3240044583759026,-0.5740445893502946,-0.7363659440732132,1.5983735290757373,-0.7390042133510244,-1.0281208522299037,-0.3595540597842497,-1.0292921407015723,0.11569939678423775,0.9542246686577605,0.1133653615695028,-1.418978959376654,1.9803601215991766,-1.4183609515366542,-1.3432883183689188,0,1,23,0,1,0,0
0.6530252178696249,-0.5740445893502946,-0.922700902996959,-1.492745573457736,-0.9185507847517745,0.5835226529051811,-1.5310385587413182,0.5829797275820787,0.32546449633006735,-1.0256525466564026,0.32440941473045015,-0.9357659512373577,-2.0229881797139173,-0.9346979093366533,-0.4395082481482912,0,0,44,0,1,0,0
1.2604481584734197,-0.5740445893502946,1.3133186040879854,-0.6095686870196009,1.3188757203960286,-0.026439645913305703,0.047918809418208926,-0.027247065314932775,-0.629466147316662,0.49732992666218434,-0.6299786923418322,-1.0336066016457277,0.00402361841929477,-1.032317972899956,1.819941927403278,0,0,43,1,0,0,1
0.9567366881715224,-0.5740445893502946,0.5679787683930041,1.1567850858566695,0.573066885346761,1.146851748450084,-0.3595540597842497,1.1471102519508989,-0.6014974673772179,-0.873354299324544,-0.6018394852537058,1.8956226667028178,0.206724798232616,1.8962839339991313,1.368051892292964,0,0,31,0,1,0,0
1.5641596287753172,2.586093107521227,0.6797797437472509,-1.0511571302386684,0.6835570831318377,0.8316112943206516,-0.1558176251830204,0.8310215534718709,-0.24789344242853392,-0.8225882168805911,-0.2477544627281172,1.0829462439230915,-1.972312884760587,1.0842624961771121,-1.3432883183689188,1,0,23,0,0,0,1
1.1845202908979455,-0.5740445893502946,-0.8481669194274607,-0.16798024380053325,-0.8494944111361011,1.2736940613542338,-0.868895146287323,1.2733262253018993,-1.0330142435857816,-0.7718221344366382,-1.030962393347631,-0.5563838374089844,0.4601012729992675,-0.557529481932983,1.368051892292964,0,0,32,0,0,0,1
-0.25810919303606755,-0.5740445893502946,-1.1090358619207044,-0.16798024380053325,-1.1119086308756585,0.4305657461678237,2.339953698682039,0.4304230293578257,0.5212452559061747,0.8526925037698546,0.519038930423323,-0.9577301788800529,0.2574000931859463,-0.956884287419222,-0.4395082481482912,0,0,33,0,0,1,0
-0.3846556389951915,-0.5740445893502946,0.642512751962502,-0.6095686870196009,0.6421232589624343,1.0349320605934809,0.45539167862066754,1.0351621712395769,-0.8671999268019357,-0.3149273924410621,-0.8668170186668949,-0.24289440650869726,-0.046651676534035534,-0.24248291316050505,-1.3432883183689188,0,0,11,0,0,1,0
-1.2704807607090591,-0.5740445893502946,-1.5562397633376932,-1.0511571302386684,-1.5538694220159655,-0.43308117845896393,-0.5123563857351717,-0.433333240444239,0.4533213189103827,-1.431781206208026,0.4510358466270181,-0.3786732682999042,0.5614518629059281,-0.38003845727243213,-0.4395082481482912,0,0,23,0,0,1,0
-0.4605835065706659,-0.5740445893502946,0.5307117766082545,-0.16798024380053325,0.5316330611773574,2.2380687050519645,0.45539167862066754,2.2380552737847648,-0.3917323678313883,-0.010330897777344687,-0.39079543209275885,1.3924421788883439,-1.3642093453206234,1.3904345137165621,-1.3432883183689188,0,0,7,1,0,1,0
1.108592423322471,-0.5740445893502946,-0.7736329358579629,1.1567850858566695,-0.7804380375204285,-2.2144695435098973,0.8628645478231262,-2.2157222902009774,-2.4674079719086928,-0.7718221344366382,-2.463717020918059,-0.5464000975713956,-0.046651676534035534,-0.5442176550834417,1.819941927403278,0,0,34,1,1,0,0
-1.3717179174763583,-0.5740445893502946,-0.7736329358579629,-0.6095686870196009,-0.7804380375204285,0.6301558561787658,-1.4291703414407035,0.6301735263133224,-0.7233610013990808,0.1927334319984669,-0.7237760493022528,-0.4565464390330967,0.6628024528125888,-0.45547214275316616,0.46427182207233647,0,0,23,0,0,1,0
-0.7642949768725633,-0.5740445893502946,1.760522505504974,-1.0511571302386684,1.7608365115363351,-0.18872319330538057,-0.10488351653271306,-0.18968153536665533,-0.9071551838582842,0.09120126711056112,-0.9066808953750737,0.5637917723684754,-1.2121834604606325,0.5651012490450004,-0.4395082481482912,0,0,20,0,1,0,0
1.108592423322471,-0.5740445893502946,1.0897166533794906,-1.0511571302386684,1.084084050102741,0.3876631991561257,-0.05394940788240573,0.38761935143879067,2.0555271268699573,-1.33024904132012,2.050280782802193,0.4719413658626589,0.9668542225325706,0.4719184610982116,-0.4395082481482912,0,0,49,0,0,1,0
0.39993232595137695,-0.5740445893502946,0.8661147026709963,0.27360819941853437,0.8631036545325872,0.65440512188103,0.20072113536913092,0.6543191907804702,0.08373519113915907,-1.0764186291003557,0.08288122055736627,1.560169008159835,0.4601012729992675,1.5590509871440847,1.368051892292964,0,1,37,0,0,1,0
-1.1439343147499352,1.2848599382211887,0.2698428341150113,-1.0511571302386684,0.2692188414378004,-0.2745282873287762,1.16846919972497,-0.27528889120472544,-1.2887278887464122,-0.2641613099971092,-1.286560191064778,-0.4924879024484165,-0.5027293311140083,-0.49097034768527636,1.368051892292964,1,0,5,0,1,0,0
-0.7642949768725633,1.2105037571183295,-0.17736106730197723,-0.16798024380053325,-0.17274194970250675,1.2904820145327243,0.047918809418208926,1.2908867085507345,1.180506997335925,-0.11186306266525049,1.175620429146269,0.4459836422849279,-1.617585820087275,0.4452948073991288,-0.4395082481482912,1,0,10,0,0,1,0
0.14683943403312907,-0.5740445893502946,0.7915807191014984,-1.492745573457736,0.7940472809169146,0.5648693715957472,-0.2067517338333277,0.5643217141301914,0.9707418977900953,-0.7718221344366382,0.9669213099093326,-0.17899847154812878,-0.6040799210206689,-0.1803610545293128,0.46427182207233647,0,0,43,1,0,0,1
0.7036437962532744,1.5822846626326261,-0.6245649687189665,1.1567850858566695,-0.6285140155659482,-0.018978333389532056,0.20072113536913092,-0.019564353893567487,0.5052631530836357,-0.7210560519926853,0.5026243929552493,2.4487218537052353,-1.1108328705539718,2.4509433860633525,-1.3432883183689188,1,0,46,0,0,0,1
-0.15687203626876842,-0.5740445893502946,-0.8481669194274607,0.27360819941853437,-0.8494944111361011,-0.41815855341141667,0.25165524401943823,-0.41906534780456073,-0.9111507095639187,0.04043518466660821,-0.9090258292990842,-0.2149399349634486,-0.8067811008339901,-0.21585925946142298,1.819941927403278,0,0,15,1,1,0,0
0.273385879992253,-0.5740445893502946,0.642512751962502,-1.0511571302386684,0.6421232589624343,0.6338865124406529,0.9137986564734335,0.633466116922479,0.15765241669340357,-1.2287168764322143,0.15557417220169212,-0.3587057886247267,-0.09732697148736584,-0.35785207918986295,-0.4395082481482912,0,0,49,0,0,0,1
